video_id,title,channel_id,description,tags,published_at,duration,view_count,like_count,comment_count,categories,duration_seconds,producers,directors
lHYj25Wr8gs,Ado Josan - Tsoba (Vibe Video),UClxlH3vgq31sVE-KdoytB2A,"Official music video by Ado Josan performing ""Tsoba"" © Original Music 2020


Written by Ado Josan
Produced by Amir Pro
Directed by Brian Smith


********** More from Ado Josan **********
Overdose: https://www.youtube.com/watch?v=ocW9Sv3Y0YM
Bukebuke: https://www.youtube.com/watch?v=YO9316vvKrw
Linda: https://www.youtube.com/watch?v=IHJA70aSToQ
You (Feat Urban Boys): https://www.youtube.com/watch?v=DWLa-ykFGUU
Ibisebe: https://www.youtube.com/watch?v=N5Twve1M-Jk
Infinity (Feat Mr BLUE): https://www.youtube.com/watch?v=2h6g2AE7EqA
Forever More (Feat Esther Nish): https://www.youtube.com/watch?v=nmWiuJalrXM


********** Follow Ado Josan **********
Facebook: https://www.facebook.com/adojosanofficial/
Instagram: https://www.instagram.com/adojosan/


Thank you!","['#burundianmusic', 'Rwandanmusic', 'East Africa music', 'Burundi', 'Rwanda', 'Kenya', 'Tanzanian music', 'Kenyan music', 'Tanzania', 'Ugandanmusic', 'Uganda', 'Afrobeat', 'Afrobeat music', 'Nigeria', 'Nigerianmusic', 'Ghana', 'Ghanaian music', 'southafricanmusic', 'congolesemusic']",2020-09-07 06:00:10+00:00,PT3M13S,103685,0,80,"['Hip Hop Music', 'Music', 'Pop Music', 'Reggae']",193.0,[],[]
y1e05wVdGFs,Ado Josan  - HUMIRIZA ( Official video),UClxlH3vgq31sVE-KdoytB2A,"#HUMIRIZA# #INFINITY# 
Humiriza means Close your eyes in Kirundi
most of the beautiful things are seen with closed eyes 

LYRICS

Ado Josan pon dis yeehaw aah aah 
originaal

yuuhuuu yuuhuuu eehh
yuuuhuu yuhhuu eeeh

hello Judy ma baby wee eh
this song I am singing is for you my babe wee eh
Humiriza mwijwi rituje ndirimbe wuuumve
ivyo mbwira amatwi numutima nawo wuumve

oh baby you, you are the apple of my eye
everything about you me I love
with you I want to spend all my life
for a thousand years and more baby
eeeh for a thousand years and more 
ooh oh oh oh oh oh naweee 

Cha! 
Oh mwiza humiriza yoo yoo ( Humiriza)
Humiriza nkwereke ivyamaso atabona maama (humiriza)
Ivyamaso yumubiri araba sivyo mvuga no no(Humiriza)
oh Mwiza humiriza yo yo yo yo( Humiriza)

(huu huuu huuu huuu huuu huuu huuu huuu aahaaa) 
(huu huuu huuu huuu huu huuu huuu huuu aahaa)

Amaso arareba imitima igakundaaa 
Ivyamaso yumutima areba ntamakosa ( aaah)
Ntukababare bavuze ko tutaberanye maaama wee (aaah)
Ivyahishijwe amaso nivyo vyahishuriwe imitima

Amaso arareba Imitima igakunda yooo
Genda utegure ikanzo nanje nateguye inkwano ooh ooh ooh

Cha! 
Oh mwiza humiriza yoo yoo ( Humiriza)
Humiriza nkwereke ivyamaso atabona maama (humiriza)
Ivyamaso yumubiri areba sivyo mvuga no no(Humiriza)
oh Mwiza humiriza yo yo yo yo( Humiriza)

(huu huuu huuu huuu huuu huuu huuu huuu aahaaa) 
(huu huuu huuu huuu huu huuu huuu huuu aahaa)

yuuhuuu yuuhuuu eehh ( I love you my Judy yoo hoo)
yuuuhuu yuhhuu eeeh ( iyeeh mamaa)

huu huuu huuu huuu huuu huuu huuu huuu 
huu huuu huuu huuu huu huuu huuu huuu 

aahaa",[],2020-04-24 15:00:12+00:00,PT3M37S,105091,1755,139,"['Hip Hop Music', 'Music', 'Pop Music']",217.0,[],[]
2h6g2AE7EqA,Ado Josan Feat. Mr Blue  -  INFINITY (Official Music Video),UClxlH3vgq31sVE-KdoytB2A,"#Burundi #Tanzania #EastAfrica

“INFINITY” is Ado Josan`s 1st  release of 2020 featuring  Bongo Flava king of Rap Mr Blue. The video was shot and directed by Tanzanian legendary video director Adam Juma. 

Director  - Adam Juma
Producer -  Amir pro
Mastered - HerbertSkillz
Graphics - Hakeem Moza 

 #CORONAVIRUS #Yanga #Simba #YangavsSimba

For Booking contact : bookadojosan@gmail.com
Follow Ado Josan on: 
Instagram: https://www.instagram.com/adojosan/
Facebook: https://www.facebook.com/adojosanofficial/","['ChrisBrown', 'Eminem', 'Dax', 'Harmonize', 'Swahili', 'Burundi', 'DarEsSalaam', 'FullMovie', 'DiamondPlutnumz', 'Kwangwaru', 'Davido', 'Jeje', 'JBavins', 'Ozuna', 'DjSnake', 'Obama', 'Wasafi', 'Mbosso', 'SalamaNa', 'VanessaMdee', 'TanashaDona', 'Rayvanny', 'MrBlue', 'MrBean', 'Tom&Jerry']",2020-03-06 15:38:23+00:00,PT3M44S,156572,3417,359,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",224.0,[],[['']]
nmWiuJalrXM,Ado Josan - Forever More  ft Esther Nish ( Official Video),UClxlH3vgq31sVE-KdoytB2A,"Director- Landry SB (Grand Picture Production)
Producer: Kolly da Magic
Graphics: Hakeem Moza
 
#FOREVERMORE #ADOJOSAN  #ESTHERNISH
For Booking contact: bookadojosan@gmail.com
Facebook: https://www.facebook.com/adojosanofficial/
Instagram:https://www.instagram.com/adojosan/",['FOREVER -MO'],2019-11-09 20:30:12+00:00,PT3M31S,113362,2200,189,"['Music', 'Pop Music']",211.0,[],[]
QGKNWhIOd04,Ado Josan Feat Esther Nish - Forever More (Official Audio),UClxlH3vgq31sVE-KdoytB2A,"Producer: Kolly da Magic
Cover Art: Hakeem Moza

For Booking contact: bookadojosan@gmail.com
Facebook: https://www.facebook.com/adojosanofficial/
Instagram: https://instagram.com/adojosan?igshid=bl5vhrl8lv4x

Thank you for your support!","['#harmonize', '#Uno', '#DiamondPlutnumz', '#NatachaBurundi', '#LilWayne', '#Jonijooo', '#Rayvanny', '#AyoTv', '#Wizkid', '#Beyonce', '#BurnaBoy', '#Davido', '#Risky', '#Joro', '#Rihanna', '#Joeboy', '#DontCallMeBack', '#BigFizzo', '#SatB']",2019-11-05 10:00:45+00:00,PT3M30S,4041,195,76,"['Hip Hop Music', 'Music', 'Pop Music']",210.0,[],[]
N5Twve1M-Jk,Ado Josan feat MB Data -Ibisebe (Official video),UClxlH3vgq31sVE-KdoytB2A,"Director- Landry SB
Producer - Amir Pro
graphics - Hakeem Moza
Video Production company- Grand Pictures

SUBSCRIBE TO THE ADO JOSAN YOUTUBE CHANNEL - https://www.youtube.com/channel/UClxlH3vgq31sVE-KdoytB2A

MORE FROM ADO JOSAN
OVERSOZE-----https://www.youtube.com/watch?v=ocW9Sv3Y0YM
BUkE BUKE-----https://www.youtube.com/watch?v=YO9316vvKrw
YOU (ft URBAN BOYS) ----https://www.youtube.com/watch?v=DWLa-ykFGUU
LINDA---------https://www.youtube.com/watch?v=IHJA70aSToQ
NDAKAMESA----https://www.youtube.com/watch?v=T03vPXfUwMg

FOLLOW ADO JOSAN
Facebook: https://www.facebook.com/adojosanofficial/
Instagram: https://www.instagram.com/adojosan/
twiter: https://twitter.com/ado_josan",['#AdoJosan #Burundi #Ibisebe #MBData #music #EastAfrica'],2019-09-07 09:00:14+00:00,PT3M47S,54589,1434,93,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",227.0,[],[]
hUkxdzShbdI,Ado Josan Feat MB Data -  IBISEBE (Official Audio),UClxlH3vgq31sVE-KdoytB2A,"Producer - Amir Pro
Artwork - Hakeem Moza
SUBSCRIBE TO THE ADO JOSAN YOUTUBE CHANNEL - https://www.youtube.com/channel/UClxlH3vgq31sVE-KdoytB2A

Original
Ado Josan pon dis
Oh Na Na na 
Data pon dis 
eh naweye 

Chorus
Harigituma ngukunda 
Oya ma baby subwo bwiza 
Nkunda uko ubikora burya niwe waje mubuzima bwanje gyal
unkize ibisebe 
 
Mubuzima bwanje mama mubuzima yoo 
Mubuzima Unkize ibisebe 
Ni wewe muganga mama niwewe muganga
Unkize ibisebe 
Mvura mvura mama 
Mvura  mvura mama
Mvura mvura yo

Unkize ibisebe
Mvura mvura yo
Unkize ibisebe
Mvura mvura yo



Ado Josan
We mutimaaaah, mutima mutima mutima we
Ayo marira ntakwiye gushoka kandi no oh
Mutima wee eeh 
Zanzira zitanshikanye eeh 
Zangejeje ahuri ma
Ubu mumutima namarembe maama 
( uuuh)
Ubu mumutima wanje niwewe
Rukundo gwanje niwewe
Nyaragasa nyaragasa umvure ma baby 
Oh Na Na Na Na
Itwarire itwarire
Umutima wanje itwarire baby

Chorus
Harigituma ngukunda 
Oya ma baby subwo bwiza 
Nkunda uko ubikora burya niwe waje mubuzima bwanje gyal
unkize ibisebe 
 
Mubuzima bwanje mama mubuzima yoo 
Mubuzima Unkize ibisebe 
Ni wewe muganga mama niwewe muganga
Unkize ibisebe 
Mvura mvura mama 
Mvura  mvura mama
Mvura mvura yo

Unkize ibisebe
Mvura mvura yo...yo
Unkize ibisebe
Mvura mvura yo

MB Data
Ururabo gwiza je nahawe Na Rugira
Nzokubungabunga kuko niteka kukugira
Ivyo unkorera nivyiteka 
Eh reka mbirate
Ukwo unkunda nivyiteka Nanje reka ngukunde 
Sindi nkabandi bibaza vyinshi  kuri wewe ico nipfuza nurukundo
Ntanakimwe nipfuza ma lover 
Ma ma malover
Ndagukunda baby i ngwino ndaguhe umutima tubane darling

Chorus
Harigituma ngukunda 
Oya ma baby subwo bwiza 
Nkunda uko ubikora burya niwe waje mubuzima bwanje gyal
unkize ibisebe 
 
Mubuzima bwanje mama mubuzima yoo 
Mubuzima Unkize ibisebe 
Ni wewe muganga mama niwewe muganga
Unkize ibisebe 
Mvura mvura mama 
Mvura  mvura mama
Mvura mvura yo

Unkize ibisebe
Mvura mvura yo
Unkize ibisebe
Mvura mvura yo

Ado Josan
Eh mi naringa nawe wewe aah
( naringa ga)
Da da da da da Na ni ne

MB Data
Ringa ukicheza hii ngoma
Kunguuta 
Maama
Kunguuta 
Cheza kwasa kwasa 
Kunguuta Kunguuta 
Kunguuta Kunguuta",[],2019-08-27 13:00:12+00:00,PT3M46S,4465,203,40,"['Christian Music', 'Electronic Music', 'Hip Hop Music', 'Music', 'Pop Music']",226.0,[],[]
T03vPXfUwMg,Ado Josan - Ndakamesa (Official Music Video),UClxlH3vgq31sVE-KdoytB2A,"Music video by Ado Josan performing Ndakamesa.

The video was shoot and directed by Andylairs from Technology Film in Bujumbura

#Ndakamesa  #AdoJosan",[],2019-07-12 11:58:44+00:00,PT3M17S,55570,1217,77,"['Hip Hop Music', 'Music', 'Pop Music']",197.0,[],[]
IHJA70aSToQ,Linda Ado Josan (official lyrics video),UClxlH3vgq31sVE-KdoytB2A,"Team Ado Josan presents Linda a lyrics video
Audio by EndoMIke(BantuBoyent)
Ado Josa is Burundian Artist born ready to entertain you...Follow us on all Social Medias Ado Josan love you all
ENJOY!!!",[],2019-05-06 03:14:22+00:00,PT3M43S,7326,183,34,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music', 'Rock Music']",223.0,[],[]
YO9316vvKrw,Ado Josan Buke Buke Official Music Video,UClxlH3vgq31sVE-KdoytB2A,"BUKE BUKE  is a Kirundi word meaning slowly slowly.
its a song written and sang by Burundian East African artist Ado Josan, Audio by Burundian producer Kolly Da Magic, Video by Landry Grand Pictures Entertainment.

Behind every successful man is a woman who loves and supports him unconditionally for better for worse they hold each other with hope of a better tomorrow, and of course a step at a time BUKE BUKE(slowly slowly)

ENJOY AND SHARE!!!!",[],2018-04-28 10:58:06+00:00,PT3M53S,54873,1004,67,"['Hip Hop Music', 'Music', 'Pop Music']",233.0,[],[]
ocW9Sv3Y0YM,Ado Josan Overdoze Official video 2018,UClxlH3vgq31sVE-KdoytB2A,"ARTIST: ADO JOSAN
AUDIO: AMIR PRO
VIDEO: GRAND PICTURE ENT. LANDRY 

BURUNDI MUSIC, EAST AFRICAN MUSIC AFRICAN MUSIC","['BURUNDI MUSIC', 'EASTAFRICAN MUSIC']",2018-02-09 19:46:24+00:00,PT4M14S,60046,1220,65,"['Hip Hop Music', 'Music', 'Pop Music']",254.0,[],[]
vQpHwLCRJbU,Ado Josan Live Stream,UClxlH3vgq31sVE-KdoytB2A,,[],2017-12-10 16:30:51+00:00,P0D,0,0,0,[],0.0,[],[]
qWSKrMJnTWk,Drama T - ITAMPORIZE  (Official Music Video),UCz43BLa4tq0JvitUi6yAUNA,"Director: @john.elarts
Producer: @joellhoughton
video vixen : @mowkanzieofficial990 
Mix Mastering : @jbeatz_official
bassist: Paccy Drummer 
Colorist: @JeakMedia
Costumes: @santibujat & Humble Designer 
Make up: Jenny Black Bird
Super market Kwick market
Location & Lighting : Wax Said ; Bani Toldo ; Freddy hard worker; King Luc


Lyrics!!!

Intro

baby Killer your favorite 
it’s boy drama t yeaaa 

vers1

Ndakubona nkabona ijuru whenever you smile 
watera intambwe uza unsanga nkitera ikare nka touchinga the sky 

Nobody knows,Nobody knows uburyo ndakwemera 
only a day , only a day ntakubonye ndakwama 

Personality yawe 
ndetse na size yaw 
Bituma mba stuck ,Guhema bikanka burya uri nka drugs 

izo sheitani zabo zikuje kure 
bakwite um slay bakundeker 
Ndagukunde ni Molo Molo 
nunashaka untware Roho 

izo cash na ma benz ubibarekere 
ubakatire ubereke nturi ready 
ubatere ama poto poto 
nkumu star ubime ifoto 


chorus ………

Cause of your loveee 
Sinkiri rasta namba 
sinkiri gangsta namba 
sinkiri playboy namba 
cause of your love 
sinkiri rasta namba 
sinkiri gangsta namba 
sinkiri i bandit namba

izi BMW (nzoziguhonga) 
Nkuber idame (nkurinde gusonza) 
Ntiwirushe ndahari i Tamporize 
I tamporize 
ama cash (nzoyaguhonga) 
vacance mubu dagi (nzoziguhonga) 
ntiwirushe i Tamporize (nzokujana ni Champs Élysée)

vers2
 Uri mamiwata wanje mpora nsoma nkabona mubitabo 
ukuntu nkukunda nkubuze ni fasta no mu bitaro 
meze nki gea a big elephant ndi mu bagabo 

uri label itimana promo 
uri prof wotanga amasomo 

uri pilot unyamiza mu kirere 
izo baby za 200 zimbona ngenda 
hejuru cane zikambona ngenda 
iyuba i voiture wobaye Rover 
Hotel ukaba Five Star 

bareke bambone nkirofa 
ntibazi ko nkubuze nofa 

chorus…

Cause of your loveee 
Sinkiri rasta namba 
sinkiri gangsta namba 
sinkiri playboy namba 
cause of your love 
sinkiri rasta namba 
sinkiri gangsta namba 
sinkiri i bandit namba

izi BMW (nzoziguhonga) 
Nkuber idame (nkurinde gusonza) 
Ntiwirushe ndahari i Tamporize 
I tamporize 
ama cash (nzoyaguhonga) 
vacance mubu dagi (nzoziguhonga) 
ntiwirushe i Tamporize (nzokujana ni Champs Élysée)

outro 
Pull puul up you are mine 
dutamba al quaida 
nibanagutwenga it doesn’t matter 
uba blocka ushire mwipata *2",[],2023-03-03 16:00:08+00:00,PT4M29S,671430,31713,3862,"['Hip Hop Music', 'Independent Music', 'Music', 'Pop Music']",269.0,[],[]
UgwkUd4zBlE,Drama T - MADAMU (Official Music Video),UCz43BLa4tq0JvitUi6yAUNA,"Director: @john.elarts
Producer: @joellhoughton
Mix&Mastering: @jbeatz_official
Colorist: @JeakMedia
Costumes: @santibujat
Make up: Jeny Black Bird

Lyrics!!!

Intro

Baby killer your favorite
Boy Drama T yeaahh
Kitikiti katalove..........

Verse 1:
Uri doctor Untera urushinge nkaguma munishinga
Buke buke chaleur zero nkaba sober nkashira amakenga

Unkomesha utu vibe mugucanga medicine
Umpindura agapanci mukumpa izo quinine
One to ten Turn up the machine
Nyitaho mubwo buryo ntafatwa nizi crises

Put that thing (ting )on the saufa
With your body nkiyi soda
Uba doctor nje nkaba sodja
Mugucunga akarere ndi Yola(ready)
Put that thing down on the saufa
Let me touch your body nkiyi soda
Uba doctor nje nkaba sodja
Mugucunga akarere ndi Yola yooohh
.
.
Ubu sinkiryama,nguma ndi yeux batakumpapura
Nkagotwa kidogo ngo nkakubura mon bebe
Ninaba aramafrangaaa aahh
Ndazana dollar nzigukubite
Nkufate neza nkumare ubute Mon bebe

MADAMU uri so fineee aahh ahhh
Uri so fine aahh aahh
Let's turn up(oh) the light (eeerrr)
Let's burn up(oh) the fire
X2

Verse 2:
Niwe muganga utankoshona all the time mukumpa imiti eehh
I swear wangize incuti babe aahh yeeehh
Ngaho gira faster,gira faster umpate iyo miti
Ngire energy mbakome ama hit yeea my babeee

Image yaw itera insaza
your love nasanze Ari drogue mfata
Morning to night ntafire nzafata
I will be on your side bibancange mpaka

Put that thing (ting )on the saufa
With your body nkiyi soda
Uba doctor nje nkaba sodja
Mugucunga akarere ndi Yola(ready)
Put that thing down on the saufa
Let me touch your body nkiyi soda
Uba doctor nje nkaba sodja
Mugucunga akarere ndi Yola yooohh
.
.
Ubu sinkiryama,nguma ndi yeux batakumpapura
Nkagotwa kidogo ngo nkakubura mon bebe
Ninaba aramafrangaaa aahh
Ndazana dollar nzigukubite
Nkufate neza nkumare ubute Mon bebe

MADAMU uri so fineee aahh ahhh
Uri so fine aahh aahh
Let's turn up(oh) the light (eeerrr)
Let's burn up(oh) the fire
X2


#dramat #madamu",[],2022-08-05 10:00:12+00:00,PT4M36S,4113178,56238,3280,"['Hip Hop Music', 'Music', 'Pop Music']",276.0,[],[]
L9NXSxEgoGQ,Drama T - Your Man (Official Video),UCz43BLa4tq0JvitUi6yAUNA,"Stream/download #yourman  via 
https://backl.ink/147265272

#dramat #bantubwoy #yourman 
Director: John Elarts Under BantuBwoy Entertainment
Produced by: Endomike The Machine under Bantubwoy Entertainment

lyrics 
BABYKILLER YOUR FAVOURITE
(NANANANANA YEE)
DRAMA T IS ON THE BEAT 
(NANANANANA YEE)
Mbambona kenshi nikina 
Kuguha umutima Atanyinya 
ikinya kintera kwicuza 
nkashaka ibi Baba nkikoma 

mpora nibaza kwivyo nkora bitakuryohera namba
ukumbabariza umutima bituma numva nosara 

peut etre kushaka Ama range 
peut etre kushaka Ama Benz 
Tell me what should I do to get you oohh aah 
cause I wanna fly and you cut off my wings

BRIDGE
twasangira Vyinsh ntaco Nigumije 
nakugize team nkuru noe uranyumije 
HEY TEAM HEY TEAM 
IF YOU WANT LET ME BE YOUR MAN 
HEY TEAM HEY TEAM
 IF YOU WANT LET ME BE YOUR RIGHT 

CHORUS
I WILL TELL YOU MAMA LOVE 
KUKUNDA KUMBABAZA 
I GO TELL YOUR PAPA LOVE 
KO WASAJIJE KUNCOKOZA 
MAKE I BE YOUR MAN MAKE I BE
UKAREKA KUNKOTOZA 
MAKE I BE YOUR MAN MAKE I BE 
UKAREKA KU NCUMUZA 
MAKE I BE YOUR MAN YOUR MAN 🥺
MAKE I BE YOUR MAN YOUR MAN 🥺

VERSE2 : 
Ubundi nigira I panci 
mugukunda nkivayo 
nkishinga kuba romantic
abandi hirya birasayo Yoo Yoo 
Are you done with my Moto? 
Moto Moto Moto 
ikinrya nako Ka Moto Moto Moto 
kamavuta wisiga 
burya ndayakumbura 
nubwo kensh umbabaz
burya ndayakumbura 
nubwo kenshi umbabaza aaah eeeiih 

BRIDGE
twasangira Vyinsh ntaco Nigumije 
nakugize team nkuru noe uranyumije 
HEY TEAM HEY TEAM 
IF YOU WANT LET ME BE YOUR MAN 
HEY TEAM HEY TEAM
 IF YOU WANT LET ME BE YOUR RIGHT 

CHORUS
I WILL TELL YOU MAMA LOVE 
KUKUNDA KUMBABAZA 
I GO TELL YOUR PAPA LOVE 
KO WASAJIJE KUNCOKOZA 
MAKE I BE YOUR MAN MAKE I BE
UKAREKA KUNKOTOZA 
MAKE I BE YOUR MAN MAKE I BE 
UKAREKA KU NCUMUZA 
MAKE I BE YOUR MAN YOUR MAN 🥺
MAKE I BE YOUR MAN YOUR MAN 
2021
Bujumbura - Burundi","['dramat', 'bigfizzo', 'burundi', 'eastafrica', '2021', 'music video']",2021-07-23 10:26:20+00:00,PT3M25S,547401,14267,976,"['Christian Music', 'Music', 'Pop Music', 'Soul Music']",205.0,[],[]
wvBSvVaMN-U,Drama T Live Stream,UCz43BLa4tq0JvitUi6yAUNA,,[],2020-08-03 23:28:10+00:00,P0D,0,0,0,[],0.0,[],[]
vY0dXogOZoE,CAROLIGHT by Drama-T (Offcial music video),UCz43BLa4tq0JvitUi6yAUNA,"#CAROLIGHT

Official video for ""Carolight"" performed by Drama T
Audio: Bx_fecta_the_soundmind
Video: Grand OICTURES
Label : Grand Pictures

https://youtu.be/vY0dXogOZoE
Follow us on

instagram:https:https://www.instagram.com/officialdramat/
facebook: https://www.facebook.com/Drama-T-341155559845817/","['MrPVEVO', 'Naiboi Worldwide', 'DJ BOAT', 'DEEJAY MILLER', 'Amalon', 'Wasafi Media', 'Diamond Platnumz', 'Harmonize', 'Rayvanny', 'Kings Music Records', 'Alikiba', 'Davido', 'StarBoy TV', 'wizkid', 'Officialinnossb', 'Kizz Daniel', 'Official Flavour', 'Joeboy', 'emPawa Africa', 'Meddy', 'The Ben', 'Rema', 'BigFizzoVEVO', 'Sat-B Official', 'B-Face Official', 'Kanye West', 'Vanessa Mdee', 'Sauti Sol', 'Nyashinski', 'Patoranking Fire', 'Reekado Banks', 'Burna Boy', 'MavinRecords', 'DADJU', 'Igor Mabano', 'Runtown', 'Teni Entertainer']",2019-11-18 10:03:53+00:00,PT3M30S,49836,3227,158,"['Hip Hop Music', 'Music', 'Pop Music']",210.0,[],[]
SuyTha6Em64,Drama T - Gumaho (Official Audio),UCz43BLa4tq0JvitUi6yAUNA,"Drama T - Gumaho (Official Audio)
Produced by Amir Pro 
Cover by Hakeem Moza

---------------------------------------------------

More from Drama T:

Friendzone: https://youtu.be/87qBF03_4Ss
Bebe: https://youtu.be/1CGIuMoRYuU","['#Akeza.net', '#Adele', '#Michael Bolton', '#Rayvanny', '#Justin Bieber', '#Big Fizzo', '#SatB', '#Diamond Platinum', '#Harmonize', '#Sheebah Kalungi', '#Ozuna', '#French Montana', '#Octopizzo', '#Aya Nakamura', '#Romain Virgo', '#Migos ATL']",2019-04-19 17:07:12+00:00,PT3M22S,16377,1012,79,"['Christian Music', 'Hip Hop Music', 'Music', 'Pop Music']",202.0,[],[]
87qBF03_4Ss,FRIENDZONE BY DRAMA T,UCz43BLa4tq0JvitUi6yAUNA,"He's back Again for this one 🔥  Hope you will love it FRIENDZONE PROD BY ENDO MIKE THE MACHINE IN BANTUBWOY RECORD  🔥 Kubantu mwese vyashikiye mukaja mur friendzone nabo bitashikiye mwese Iyi ndirimbo ibaryohere 

love you mi Family (fan)

let's do it for this time Bujaflava on high",[],2019-01-29 20:11:25+00:00,PT4M19S,34322,1861,114,"['Hip Hop Music', 'Music', 'Pop Music', 'Reggae']",259.0,[],[]
1CGIuMoRYuU,BEBE BY DRAMA T 🔥🔥,UCz43BLa4tq0JvitUi6yAUNA,nkindirimbo yanj yambere ibaryohere mwebwe mutumye ndabikora  (Fans)ndabakunda cane thank you too mum,[],2018-10-28 06:47:48+00:00,PT3M27S,14045,933,49,"['Christian Music', 'Electronic Music', 'Hip Hop Music', 'Music', 'Music Of Latin America', 'Pop Music']",207.0,[],[]
YbsDeD7gcy0,Alvin Smith - For You (Official Music Video),UC4p-gO6XjwnP73PvOSCKwaQ,"#alvinsmith #foryou #2023 

Video director : Pop's Another Level Films
pro : Joel houghton 
Studio : kuza muzik 
Queen video : lynca ish’m
Location : AltusMotel & Vino garden 
Stylist: house of brand 257
 Special thanks : Tuguma dori

Download and stream ‘’ for you‘’ 
here https://alvinsmith.studio/kaze

Suivez toute l'actualité de Alvin Smith

https://instagram.com/alvin_smith_official?igshid=YmMyMTA2M2Y=

https://www.facebook.com/lavacheOG?mibextid=LQQJ4d

FOR YOU(lyrics song)

Verse:

Pretty girl pretty girl
Fine girl fine girl
Nyereka ah' ubabara ndaza gukanda
Sentiment zawe je ndazi capta
naho ub' uri kure mugahinga maa
Ennemies zawe ndazi f** sinshaka kugushira mugahinga maa
Energy when i'm weak medecine when i'm sick eeh
Hennessy canke gin everything what you drink eeh
Aba haters ndaba bloqua 
Babiloni nazo nkazisogota yeah
Imitego yabo turayi sauta 
Nibavuge barushe bazohora

Chorus:

For you love(nopfa)
Wherever you go(noza)
For you love(nopfa)
🎶🎶🎶
For you love(nopfa)
Wherever you go(noza)
For you love(nopfa)
🎶🎶🎶

verse:

Bakwita bad girl mama
Ariko bagasaba inamba
Ntibazi kuri class woman
Iwawe narateye inanga
Bintu ubona baby vyose ni bito
Ivyo nkufitiye imbere bisumba ivyo
Hennessy canke gin everything what you drink eeh
Aba haters ndaba bloqua
Babiloni nazo nkazisogota yeah
Imitego yabo tura yi sauta
Nibavuge barushe bazohora

Chorus:

For you love(nopfa)
Wherever you go(noza)
For you love(nopfa)
🎶🎶🎶
For you love(nopfa)
Wherever you go(noza)
For you love(nopfa)
🎶🎶🎶

Tuguma dori",['@youtube @music @2023'],2023-03-16 09:00:09+00:00,PT2M21S,25727,3525,448,"['Hip Hop Music', 'Music', 'Pop Music']",141.0,[],[]
